dataset,arithmetic,variant,query_profile,template_id,template_name,constraint_name,runs,median_ms,mean_ms,max_memory_mb
telecom,NIA,heavy,complex,2,regular02,D11,100,3.699204,53.121367,519.550781
telecom,NIA,heavy,complex,2,regular02,D12,100,13.627651,56.444411,498.769531
telecom,NIA,heavy,complex,2,regular02,D13,100,3.312639,78.959884,581.929688
telecom,NIA,heavy,complex,3,regular03,D11,100,3.684144,16.254042,499.179688
telecom,NIA,heavy,complex,3,regular03,D12,100,6.213722,16.656480,498.441406
telecom,NIA,heavy,complex,3,regular03,D13,100,3.737010,16.526585,495.441406
telecom,NIA,heavy,complex,4,regular04,D11,100,16.599153,3511.093247,985.531250
telecom,NIA,heavy,complex,4,regular04,D12,100,3.423607,1238.684554,670.632812
telecom,NIA,heavy,complex,4,regular04,D13,100,3.499877,563.059075,701.257812
telecom,NIA,heavy,complex,5,regular05,D11,100,3.989572,57.939307,524.527344
telecom,NIA,heavy,complex,5,regular05,D12,100,3.853117,52.675331,497.476562
telecom,NIA,heavy,complex,5,regular05,D13,100,3.626786,90.752045,589.406250
telecom,NIA,heavy,complex,6,regular06,D11,100,3.788677,60.906315,524.855469
telecom,NIA,heavy,complex,6,regular06,D12,100,3.616792,52.917439,497.539062
telecom,NIA,heavy,complex,6,regular06,D13,100,3.437686,106.012328,605.453125
telecom,NIA,heavy,complex,7,regular07,D11,100,4.161391,67.474862,527.296875
telecom,NIA,heavy,complex,7,regular07,D12,100,6.394883,52.415073,498.179688
telecom,NIA,heavy,complex,7,regular07,D13,100,13.530110,102.689409,605.015625
telecom,NIA,heavy,complex,8,regular08,D11,100,10.928399,898.642433,784.039062
telecom,NIA,heavy,complex,8,regular08,D12,100,3.621951,1067.781916,657.175781
telecom,NIA,heavy,complex,8,regular08,D13,100,17.870701,355.531645,706.078125
telecom,NIA,heavy,complex,9,regular09,D11,100,14.075520,59.468376,536.214844
telecom,NIA,heavy,complex,9,regular09,D12,100,3.729736,47.523016,497.312500
telecom,NIA,heavy,complex,9,regular09,D13,100,3.776536,92.222663,623.730469
telecom,NIA,heavy,complex,10,regular10,D11,100,7.064127,63.290490,536.816406
telecom,NIA,heavy,complex,10,regular10,D12,100,13.164469,53.848308,498.289062
telecom,NIA,heavy,complex,10,regular10,D13,100,6.527077,79.334605,624.550781
telecom,NIA,heavy,complex,11,regular11,D11,100,17.068350,56.765998,529.316406
telecom,NIA,heavy,complex,11,regular11,D12,100,17.423490,57.126542,498.394531
telecom,NIA,heavy,complex,11,regular11,D13,100,3.768321,76.245412,615.824219
telecom,NIA,heavy,complex,12,regular12,D11,100,3.780086,2870.738025,926.925781
telecom,NIA,heavy,complex,12,regular12,D12,100,17.463373,1655.214480,712.773438
telecom,NIA,heavy,complex,12,regular12,D13,100,3.879631,355.332570,701.613281
